mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
freemont st.,residential,1,"Freemont Street, Avenal, Kings County, California, 93204, United States of America",-120.1119339,36.001262,1,fremont_and_temecula.json,"7YnaEKEIz04,8_sAjIlKBu4"
calaveras big trees,protected_area,1,"Calaveras Big Trees State Park, Big Trees Parkway, Snowshoe Springs, Calaveras County, California, 95223, United States of America",-120.278540141632,38.2638071,1,fresno_and_sacramento.json,"I4Usog5SKNM,nukUMwiz6bI,rGyNdebRFWU"
green tee,residential,1,"Tee Box Lane, Kern County, California, 93276, United States of America",-119.3219119,35.237785,1,pasadena_and_sacramento.json,"BNyG2b5r37w,x2HV-7sY5ck,_cT1UBchbOc"
marine park,park,2,"Marine Park, Dewey Street, Santa Monica, Los Angeles County, California, 90405, United States of America",-118.4656108469,34.00561345,4,"anaheim_and_malibu.json,anaheim_and_pismo beach.json,beverly hills_and_san luis obispo.json,newport beach_and_san luis obispo.json","P7wCuA7mxEc,e9SifJD3SOY,My33WeqQHDY"
algonquin park,residential,1,"Algonquin Lane, Riverside, Riverside County, California, 92503, United States of America",-117.4564399,33.9022375,1,napa_and_san diego.json,"wjdXpnBJZuY,PFyMt4JjFPg,akXE-szTu14"
west barstow ave. fresno,tertiary,1,"West Barstow Avenue, Fresno, Fresno County, California, 93711, United States of America",-119.8129128,36.8155931,3,"bakersfield_and_fresno.json,fresno_and_irvine.json,fresno_and_monterey.json","Oabsip8-t3c,VuTHcwcJGUQ,JoP0zJxEloI"
buffalo city,residential,1,"Buffalo, Cathedral City, Riverside County, California, 92234, United States of America",-116.4604472,33.7926231,1,beverly hills_and_big bear lake.json,"sBsi5FGbY2Y,n0pemlP5cyc,Pfww2RL91Lw"
goleta beach park,bus_stop,2,"Goleta Beach, Wm L Moffett Lane, Santa Barbara, Santa Barbara County, California, 93117, United States of America",-119.8351522,34.4197026,4,"big bear lake_and_santa clarita.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","6Z0FYjh4a50,r1zpgeW9UfE,4zIO6vJ9fBU"
alameda naval air station,museum,1,"Alameda Naval Air Museum, 2151, Ferry Point, Woodstock, Alameda, Alameda County, California, 94501, United States of America",-122.29917365,37.7814448,4,"berkeley_and_oakland.json,oakland_and_san francisco.json,oakland_and_sausalito.json,san jose_and_sausalito.json","zYD-p87nx-k,8Sgr3WruxIs,JFnMAZlnEDo"
san antonio winery,winery,1,"San Antonio Winery, 2610, Buena Vista Drive, El Paso de Robles (Paso Robles), San Luis Obispo County, California, 93446, United States of America",-120.672822532795,35.64514225,1,malibu_and_napa.json,"0VVH0ezTVbE,DvfscCCyzaU,zvxxWR7qm3A"
meadowood,residential,6,"1555, Meadowood, Mountain View, Santa Clara County, California, 94043, United States of America",-122.083170197233,37.4081117,16,"avalon_and_napa.json,anaheim_and_napa.json,bakersfield_and_napa.json,beverly hills_and_napa.json,carlsbad_and_napa.json,fresno_and_napa.json,irvine_and_napa.json,long beach_and_napa.json,los angeles_and_napa.json,malibu_and_napa.json,napa_and_san bernardino.json,napa_and_san diego.json,napa_and_san francisco.json,napa_and_san jose.json,napa_and_oakland.json,napa_and_stockton.json","TnvUT8k1GhQ,mrF1dT024vc"
los angele,residential,2,"Angele Trumpet Court, Palmdale, Los Angeles County, California, 93550, United States of America",-118.0798688,34.5856335,2,"santa barbara_and_sausalito.json,santa monica_and_sausalito.json","qpPzHBYmIa8,O88M1KYSNLQ,KvYZVEzaPno"
university park,residential,3,"University Park, San Bernardino, San Bernardino County, California, 92407, United States of America",-117.333909295321,34.18269725,12,"anaheim_and_riverside.json,bakersfield_and_newport beach.json,fremont_and_newport beach.json,fresno_and_santa ana.json,huntington beach_and_oakland.json,huntington beach_and_santa clarita.json,long beach_and_riverside.json,newport beach_and_oakland.json,oakland_and_riverside.json,oakland_and_santa ana.json,riverside_and_santa ana.json,irvine_and_stockton.json","soPko5_knuI,3-Cn4qN4yH8,0MWyvwn6v48"
mission st.,secondary,1,"Mission Street, Financial District, SF, California, 94105, United States of America",-122.3925412,37.7937635,8,"los angeles_and_monterey.json,monterey_and_sacramento.json,monterey_and_san bernardino.json,monterey_and_san jose.json,long beach_and_monterey.json,san bernardino_and_san francisco.json,san bernardino_and_santa cruz.json,san francisco_and_santa cruz.json","YYvSU23798I,jvHKVwUDeGc,QyCoBeKkfLY"
san carpoforo creek,stream,2,"San Carpoforo Creek, San Luis Obispo County, California, United States of America",-121.3210921,35.7641961,2,"long beach_and_sacramento.json,san jose_and_san luis obispo.json","Vv3j_mZ6NCA,k0wauCxYeh0,TvcKBLzpuho"
wawona,hamlet,12,"Wawona, Mariposa County, California, United States of America",-119.6549159,37.5368699,13,"avalon_and_mammoth lakes.json,berkeley_and_mammoth lakes.json,fresno_and_irvine.json,fresno_and_los angeles.json,fresno_and_mammoth lakes.json,fresno_and_oakland.json,fresno_and_santa clarita.json,fresno_and_temecula.json,irvine_and_mammoth lakes.json,mammoth lakes_and_monterey.json,mammoth lakes_and_napa.json,mammoth lakes_and_san francisco.json,mammoth lakes_and_san jose.json","yFLLJxeV6NE,4WxG2OUglDY,f-lczb9Wj-w"
pelham gardens,residential,1,"Pelham Place, Whitley Heights, LA, Los Angeles County, California, 90068, United States of America",-118.3195802,34.1194991,1,pasadena_and_sacramento.json,"Ce11v_ONCos,lq5h4pD93bw,H0ezIc-U-O8"
refugio state beach,park,2,"Refugio State Beach, US 101, Santa Barbara County, California, United States of America",-120.047992305792,34.4624286,3,"malibu_and_santa cruz.json,newport beach_and_santa barbara.json,santa cruz_and_santa monica.json","a37e9xfP5AQ,OhIxyyhOERE,Z6S2nSn8vW0"
north dome,peak,1,"North Dome, Mariposa County, California, United States of America",-119.559886,37.7568694,1,big bear lake_and_monterey.json,"1kpo5XW89cI,PjCmP5YVf-A,puXEHZE62GI"
san diego mission rd.,tertiary,1,"San Diego Mission Road, City Heights, San Diego, San Diego County, California, 92108, United States of America",-117.1091279,32.784578,26,"anaheim_and_bakersfield.json,anaheim_and_santa cruz.json,bakersfield_and_oakland.json,bakersfield_and_san diego.json,bakersfield_and_san jose.json,fremont_and_los angeles.json,fremont_and_san diego.json,fresno_and_san diego.json,irvine_and_san diego.json,irvine_and_san jose.json,irvine_and_san luis obispo.json,fresno_and_riverside.json,long beach_and_san diego.json,long beach_and_san jose.json,los angeles_and_san jose.json,monterey_and_riverside.json,monterey_and_san bernardino.json,los angeles_and_santa cruz.json,newport beach_and_santa cruz.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa barbara.json,san bernardino_and_santa cruz.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_stockton.json,irvine_and_stockton.json","flbLmTQdvfs,gXaLJNpGeI0,kngtOVEoiKo"
humboldt redwoods state park,residential,4,"Humboldt Redwoods State Park, Englewood, Humboldt County, California, 95569, United States of America",-123.9263449,40.376048,40,"anaheim_and_santa cruz.json,anaheim_and_napa.json,avalon_and_santa cruz.json,bakersfield_and_san francisco.json,carlsbad_and_santa cruz.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_san francisco.json,huntington beach_and_santa cruz.json,huntington beach_and_stockton.json,irvine_and_monterey.json,irvine_and_san jose.json,irvine_and_santa cruz.json,huntington beach_and_san jose.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_santa cruz.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_santa cruz.json,monterey_and_temecula.json,napa_and_pismo beach.json,napa_and_santa monica.json,long beach_and_monterey.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,monterey_and_newport beach.json,newport beach_and_santa cruz.json,oakland_and_santa monica.json,sacramento_and_santa barbara.json,sacramento_and_santa monica.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,san jose_and_santa monica.json,san jose_and_temecula.json,santa cruz_and_santa monica.json,santa monica_and_sausalito.json","Vcpaj6wWEb0,kjUTiDaOHCk,-rXfQjeYYTs"
danville,administrative,9,"Danville, Contra Costa County, California, United States of America",-121.9999605,37.8215929,36,"berkeley_and_san jose.json,berkeley_and_malibu.json,berkeley_and_napa.json,berkeley_and_riverside.json,berkeley_and_san diego.json,berkeley_and_santa barbara.json,berkeley_and_carlsbad.json,berkeley_and_fremont.json,carlsbad_and_oakland.json,fremont_and_oakland.json,fremont_and_santa barbara.json,fremont_and_santa clarita.json,fresno_and_santa clarita.json,irvine_and_sacramento.json,irvine_and_san jose.json,irvine_and_santa cruz.json,los angeles_and_stockton.json,malibu_and_oakland.json,malibu_and_san francisco.json,mammoth lakes_and_napa.json,monterey_and_oakland.json,napa_and_santa barbara.json,los angeles_and_santa cruz.json,oakland_and_riverside.json,oakland_and_san diego.json,oakland_and_san jose.json,oakland_and_santa barbara.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json","e4kiwd1A_os,762x9l5eNGw"
malaga,administrative,1,"Malaga, South Winery Avenue, Malaga, Fresno County, California, 93725, United States of America",-119.731788652724,36.6818315,1,carlsbad_and_stockton.json,"YNqMQz18HDM,jDfrqcXY60Y,SrvukP0JtBQ"
culver hotel,hotel,1,"Culver Hotel, Culver Boulevard, Culver City, Los Angeles County, California, 90293, United States of America",-118.394129,34.0238571,1,beverly hills_and_riverside.json,"FYtQJ29vn0o,sLc0Q7ZaiQc,NuQKYQEVdNQ"
laguna canyon rd,primary,2,"Laguna Canyon Road, Laguna Beach, Orange County, California, 92652, United States of America",-117.7821013,33.5467591,5,"fremont_and_huntington beach.json,fremont_and_newport beach.json,huntington beach_and_irvine.json,irvine_and_long beach.json,long beach_and_newport beach.json","k2r5bjlq62Q,SuD0WSKpkPk,nhOg7nbq7h8"
calif,residential,15,"California, Woodstock, Alameda, Alameda County, California, 94501, United States of America",-122.2902806,37.786376,16,"berkeley_and_san jose.json,bakersfield_and_stockton.json,carlsbad_and_pismo beach.json,fremont_and_san bernardino.json,fresno_and_san francisco.json,huntington beach_and_monterey.json,huntington beach_and_santa cruz.json,huntington beach_and_san jose.json,long beach_and_sacramento.json,malibu_and_pismo beach.json,malibu_and_sausalito.json,mammoth lakes_and_san bernardino.json,monterey_and_san luis obispo.json,napa_and_san luis obispo.json,sacramento_and_san jose.json,santa barbara_and_sausalito.json","oe-_Utb_BEc,YlUKcNNmywk,kzpx84DWxds"
alamo plaza,retail,1,"Alamo Plaza, Alamo, Contra Costa County, California, 94507, United States of America",-122.034802042321,37.85114055,1,fremont_and_oakland.json,"kQYuxD1foTI,oRF4JfGaxeA,gBMyJzGhGEM"
acton,administrative,4,"Acton, Wisconsin Street, Paris, Los Angeles County, California, 93510, United States of America",-118.186837763866,34.4807415,18,"bakersfield_and_malibu.json,berkeley_and_malibu.json,berkeley_and_riverside.json,fresno_and_malibu.json,fresno_and_riverside.json,los angeles_and_mammoth lakes.json,long beach_and_mammoth lakes.json,malibu_and_oakland.json,malibu_and_sacramento.json,malibu_and_stockton.json,malibu_and_mammoth lakes.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa clarita.json,oakland_and_santa barbara.json,pasadena_and_riverside.json,riverside_and_stockton.json,santa clarita_and_stockton.json","xkuTeTZttHU,73cOMkL3NF0"
la brea ave.,primary,2,"La Brea Avenue, The Village Green, LA, Los Angeles County, California, 90016, United States of America",-118.3519077,34.0305331,2,"beverly hills_and_pasadena.json,beverly hills_and_riverside.json","JxmZjRdwVI0,hwdZMYPXJq0,m9H5i-Hxt2k"
bergamot station,arts_centre,2,"Bergamot Station, Michigan Avenue, Santa Monica, Los Angeles County, California, 90404, United States of America",-118.468948342895,34.0274916,7,"berkeley_and_malibu.json,berkeley_and_santa monica.json,long beach_and_santa monica.json,los angeles_and_santa monica.json,malibu_and_pasadena.json,malibu_and_santa monica.json,santa ana_and_santa monica.json","RK-equhH5dw,PNpbF6TsU38,0iSgJt2Bq_Y"
burbank airport,service,7,"Burbank Airport, Burbank, Los Angeles County, California, 91504, United States of America",-118.353019743886,34.1944171,49,"anaheim_and_santa clarita.json,bakersfield_and_beverly hills.json,bakersfield_and_santa monica.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_long beach.json,beverly hills_and_oakland.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_san jose.json,beverly hills_and_santa ana.json,beverly hills_and_temecula.json,carlsbad_and_santa monica.json,fresno_and_long beach.json,fresno_and_santa ana.json,irvine_and_los angeles.json,irvine_and_san jose.json,irvine_and_santa clarita.json,irvine_and_santa cruz.json,long beach_and_pasadena.json,long beach_and_riverside.json,long beach_and_sacramento.json,long beach_and_san bernardino.json,long beach_and_temecula.json,los angeles_and_riverside.json,los angeles_and_santa ana.json,los angeles_and_santa clarita.json,los angeles_and_stockton.json,los angeles_and_santa cruz.json,malibu_and_santa clarita.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_san jose.json,pasadena_and_riverside.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_santa ana.json,sacramento_and_santa clarita.json,san diego_and_santa ana.json,san diego_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa monica_and_temecula.json","EzTr6B6aWGM,iA6eEfvmWws,G38v_9CmOZA"
the promenade mall,service,1,"Promenade Mall, Warner Center, LA, Los Angeles County, California, 91365, United States of America",-118.6015755,34.1811273,4,"anaheim_and_temecula.json,los angeles_and_temecula.json,san jose_and_temecula.json,stockton_and_temecula.json","q-_hs5wJm-E,TDXqeOXV7Jg,rMYJacrky6U"
lisbeth trail,residential,1,"Lisbeth Lane, Salmon Creek, Sonoma County, California, 94923, United States of America",-123.063113,38.3495619,1,sacramento_and_santa clarita.json,"WjdBNG40SAk,pvIuKro-1SE,WJ_RjABIrOw"
farm-to-fork,organic,1,"Farm Fresh to You, Gate B, Financial District, SF, California, 94111, United States of America",-122.3938816,37.7960688,10,"avalon_and_sacramento.json,bakersfield_and_sacramento.json,bakersfield_and_sausalito.json,berkeley_and_riverside.json,berkeley_and_sacramento.json,irvine_and_sacramento.json,monterey_and_sacramento.json,napa_and_sacramento.json,sacramento_and_sausalito.json,sacramento_and_san francisco.json","u9lU7GOPWAw,gotfUgz8UN0,uw0VX3hhWJA"
forni road,secondary,1,"Forni Road, Placerville, El Dorado County, California, 95667, United States of America",-120.8321339,38.7207108,1,berkeley_and_riverside.json,"YN61X6l3BnY,5Lz0Xd0CMmg,SGO84DNOi5E"
la map,information,1,"Map, Sanborn Drive, Oakland, Alameda County, California, 94619, United States of America",-122.1846801,37.8106673,1,beverly hills_and_fremont.json,"o7l95znheMo,B4MmkvILNyg,uiabWhC0X8s"
ventura bakersfield,primary,1,"Maricopa Highway, Ojai, Ventura County, California, 93023, United States of America",-119.2667589,34.442696,1,bakersfield_and_santa clarita.json,"5sN4Uz79Dko,VkJb_8NjzRA,bwdayxo1Oj4"
waldo point harbor,dock,1,"Waldo Point Harbor, Marin County, California, United States of America",-122.5033066,37.872149,1,avalon_and_sausalito.json,"N9VDhAGkikQ,CNHe_tCFTrw,e66kaa4Ke8I"
niles boulevard,secondary,2,"Niles Boulevard, Niles District, Fremont, Alameda County, California, 94536, United States of America",-122.0006704,37.581646,3,"fremont_and_monterey.json,fremont_and_san francisco.json,fremont_and_san jose.json","jlAblUyczMs,47AzJib4K0I,bQ9frmxAlVg"
corvallis,residential,3,"Corvallis Drive, Almaden, San José, Santa Clara County, California, 95120, United States of America",-121.8539991,37.2130429,4,"berkeley_and_sacramento.json,fremont_and_riverside.json,sacramento_and_san jose.json,sacramento_and_san francisco.json","K7eSSmEMKSU,ZGu1gIGDq4s"
penitencia creek trail,track,1,"Penitencia Creek Trail, Alum Rock, San José, Santa Clara County, California, 95127, United States of America",-121.8163836,37.3934975,1,mammoth lakes_and_san luis obispo.json,"ZjNsZ_GReWg,g2qChgGb5d8,6eH99boKYVM"
anacapa st.,tertiary,1,"Anacapa Street, Santa Barbara, Santa Barbara County, California, 93105, United States of America",-119.7020361,34.4234906,30,"avalon_and_santa cruz.json,big bear lake_and_santa barbara.json,big bear lake_and_santa cruz.json,fremont_and_santa barbara.json,fresno_and_santa barbara.json,long beach_and_santa cruz.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,napa_and_santa monica.json,long beach_and_santa barbara.json,pasadena_and_santa barbara.json,pasadena_and_santa cruz.json,riverside_and_santa barbara.json,sacramento_and_santa ana.json,sacramento_and_santa barbara.json,sacramento_and_santa monica.json,san bernardino_and_santa barbara.json,san diego_and_santa cruz.json,san diego_and_santa monica.json,san francisco_and_santa barbara.json,san francisco_and_santa monica.json,santa ana_and_santa barbara.json,santa ana_and_santa cruz.json,santa ana_and_stockton.json,santa barbara_and_santa clarita.json,santa barbara_and_santa cruz.json,santa barbara_and_santa monica.json,santa barbara_and_temecula.json,santa cruz_and_santa monica.json","xr1jEkIDrPk,3Lt9r0fsqk0,2-RxSmmxzws"
massachusetts,secondary,8,"Massachusetts Avenue, Lemon Grove, San Diego County, California, 91941:91945, United States of America",-117.0430219,32.728622,12,"berkeley_and_long beach.json,berkeley_and_newport beach.json,beverly hills_and_san luis obispo.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_riverside.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa clarita.json,mammoth lakes_and_temecula.json,monterey_and_pasadena.json,san diego_and_sausalito.json,santa clarita_and_sausalito.json","JvUMV1N7eGM,4XWYefe9EzI,nF_3c_KYDP8"
powell st.,station,1,"Powell Street, Market Street, South of Market, SF, California, 94104, United States of America",-122.40691,37.784931,9,"avalon_and_napa.json,bakersfield_and_napa.json,carlsbad_and_napa.json,fresno_and_napa.json,irvine_and_napa.json,napa_and_san bernardino.json,napa_and_san diego.json,napa_and_san francisco.json,napa_and_san jose.json","FuX2l4Id-7Q,szI_jvFnytI,7L-T1u3OlUc"
cortez hill,hamlet,2,"Cortez Hill, San Diego County, California, United States of America",-117.159809,32.721465,2,"bakersfield_and_riverside.json,carlsbad_and_san jose.json","t6rwsEKl2SA,WvJJXV2PKeI,ePn6pcOlevc"
india,attraction,34,"Star of India, North Harbor Drive, Hillcrest, San Diego, San Diego County, California, 92106, United States of America",-117.173543004762,32.72025735,55,"anaheim_and_carlsbad.json,anaheim_and_san diego.json,anaheim_and_san francisco.json,anaheim_and_sausalito.json,avalon_and_carlsbad.json,avalon_and_fremont.json,avalon_and_san bernardino.json,avalon_and_san diego.json,beverly hills_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_san diego.json,berkeley_and_san diego.json,berkeley_and_irvine.json,beverly hills_and_monterey.json,beverly hills_and_san jose.json,beverly hills_and_san luis obispo.json,beverly hills_and_temecula.json,carlsbad_and_long beach.json,carlsbad_and_riverside.json,carlsbad_and_san bernardino.json,carlsbad_and_san diego.json,fremont_and_long beach.json,fremont_and_san bernardino.json,fresno_and_san diego.json,carlsbad_and_los angeles.json,huntington beach_and_san jose.json,long beach_and_oakland.json,long beach_and_san jose.json,los angeles_and_napa.json,long beach_and_malibu.json,los angeles_and_sausalito.json,malibu_and_pasadena.json,malibu_and_san francisco.json,mammoth lakes_and_newport beach.json,malibu_and_mammoth lakes.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa monica.json,monterey_and_san diego.json,napa_and_newport beach.json,newport beach_and_san luis obispo.json,pasadena_and_san jose.json,pasadena_and_stockton.json,riverside_and_san diego.json,riverside_and_sausalito.json,riverside_and_stockton.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san diego_and_san jose.json,san diego_and_stockton.json,san francisco_and_temecula.json,san jose_and_temecula.json,santa barbara_and_sausalito.json,santa monica_and_sausalito.json","N9KJtszcTuQ,1Mjz3c80Kj0,nIRqsmuVhVU"
francisco city,bus_stop,1,"California, Avenue H, SF, California, 94136, United States of America",-122.3664932,37.8199566,1,oakland_and_stockton.json,"OZKxHhaOU2c,-ywxF4PSdDU,aGiDy_R5mlU"
santa monica boulevard,primary,22,"Santa Monica Boulevard, Little Armenia, LA, Los Angeles County, California, Ca 90038, United States of America",-118.317943,34.0907545,40,"anaheim_and_los angeles.json,anaheim_and_san bernardino.json,anaheim_and_santa clarita.json,anaheim_and_santa cruz.json,anaheim_and_santa monica.json,beverly hills_and_carlsbad.json,bakersfield_and_beverly hills.json,berkeley_and_malibu.json,berkeley_and_santa monica.json,beverly hills_and_big bear lake.json,beverly hills_and_fresno.json,beverly hills_and_los angeles.json,beverly hills_and_pasadena.json,beverly hills_and_riverside.json,beverly hills_and_san bernardino.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,beverly hills_and_santa ana.json,beverly hills_and_santa barbara.json,beverly hills_and_santa clarita.json,beverly hills_and_santa monica.json,fremont_and_santa monica.json,long beach_and_santa clarita.json,long beach_and_santa monica.json,los angeles_and_san bernardino.json,los angeles_and_santa monica.json,malibu_and_pasadena.json,malibu_and_santa monica.json,malibu_and_sausalito.json,oakland_and_santa monica.json,pasadena_and_san diego.json,pasadena_and_san francisco.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_santa monica.json,san diego_and_santa monica.json,newport beach_and_sausalito.json,pasadena_and_san bernardino.json,san jose_and_santa monica.json,santa monica_and_stockton.json","shQnul-XAtU,I6zIEfSxqkg,rGr6i5Sar5s"
laguna hills mall,residential,1,"Laguna Hills Mall, Laguna Hills, Orange County, California, 92653, United States of America",-117.709057,33.611632,2,"avalon_and_long beach.json,avalon_and_los angeles.json","ETub-SbrOQk,TH5J6DgufDk,GFVOZyaxDQQ"
lassen lodge,hotel,1,"Lassen Mineral Lodge, 38388, CA 36, Mineral, Tehama County, California, 96063, United States of America",-121.596768349672,40.34799695,5,"berkeley_and_big bear lake.json,big bear lake_and_fremont.json,big bear lake_and_napa.json,big bear lake_and_oakland.json,big bear lake_and_sacramento.json","tisRynICpBI,V0OR2sZchuY,DAQPXAv__8I"
topanga state park,park,3,"Topanga State Park, Trailer Canyon Fire Road, Pacific Palisades, LA, Los Angeles County, California, 90272, United States of America",-118.559544247446,34.086466,7,"avalon_and_beverly hills.json,avalon_and_santa monica.json,beverly hills_and_pasadena.json,long beach_and_pasadena.json,long beach_and_malibu.json,malibu_and_sacramento.json,mammoth lakes_and_santa clarita.json","9SSm8SwMuxI,cq7SdEeWHhY,eofzUu1DAGE"
beverly blvd,secondary,5,"Beverly Boulevard, Hancock Park, Hollywood, LA, Los Angeles County, California, 90036, United States of America",-118.3386375,34.0761808,5,"beverly hills_and_fremont.json,beverly hills_and_pasadena.json,beverly hills_and_riverside.json,beverly hills_and_san bernardino.json,beverly hills_and_santa ana.json","LPDDSpHQzSs,SCsxeOln10U,AQuwbhGrufs"
kern valley airport,aerodrome,1,"Kern Valley Airport, Sierra Way, Wofford Heights, Kern County, California, 93238, United States of America",-118.4191999,35.7284,4,"bakersfield_and_fresno.json,bakersfield_and_long beach.json,bakersfield_and_pismo beach.json,bakersfield_and_san francisco.json","5-20rY7w6-k,98orlt5x4QA,uQC4D1f1nZg"
transverse range,unclassified,1,"Transverse Drive, Richmond District, SF, California, 94121, United States of America",-122.4815799,37.7716493,30,"anaheim_and_berkeley.json,anaheim_and_fresno.json,anaheim_and_sacramento.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,berkeley_and_san jose.json,bakersfield_and_oakland.json,bakersfield_and_sacramento.json,bakersfield_and_san jose.json,berkeley_and_los angeles.json,berkeley_and_sacramento.json,fresno_and_irvine.json,fresno_and_sacramento.json,fresno_and_san diego.json,irvine_and_oakland.json,irvine_and_sacramento.json,irvine_and_san jose.json,los angeles_and_oakland.json,los angeles_and_sacramento.json,los angeles_and_san jose.json,oakland_and_sacramento.json,oakland_and_san diego.json,oakland_and_san jose.json,oakland_and_santa clarita.json,sacramento_and_san jose.json,sacramento_and_santa clarita.json,sacramento_and_santa monica.json,san diego_and_san jose.json,san francisco_and_santa clarita.json,sacramento_and_san diego.json","2v7XUbhxYnE,TkF-j02EVi8,4zjyYQ22w1I"
placer valley,administrative,1,"Placer County, California, United States of America",-120.7650605,39.1012064,1,riverside_and_sacramento.json,"n_zgBLe_Y1k,kIr0H3PwgiI,zctXFQOp5TQ"
phuket,restaurant,4,"Phuket Thai Restaurant, 248, Divisadero Street, Castro District, SF, California, 94115, United States of America",-122.4368848,37.7711914,5,"berkeley_and_san luis obispo.json,beverly hills_and_san jose.json,fremont_and_santa barbara.json,pasadena_and_san jose.json,riverside_and_santa cruz.json","pVbWwvGONk4,ZP2nKrhEU68,NSF5dqh94Y4"
south philly,fast_food,1,"Philly Frank's Steaks, South Rancho Santa Fe Road, Villa Vista Estates Mobil Home Park, San Elijo Hills, San Marcos, San Diego County, California, 92069, United States of America",-117.1987855,33.1474612,1,pasadena_and_sacramento.json,"0qQ4ULmIfBw,SCnBiAteLVI,rZCboe2ncWA"
san francisco-alameda-oakland,tower,1,"KIQI-AM (San Francisco), I 80, Oakland, Alameda County, California, 94626, United States of America",-122.3121382,37.8257655,4,"berkeley_and_oakland.json,oakland_and_san francisco.json,oakland_and_sausalito.json,san jose_and_sausalito.json","4E48kdxE1Ec,eiE4eyyRK_M,gZnTKsFFdZ4"
